gbifID,datetime,decimalLatitude,decimalLongitude
4867761871,2019-08-07,44.420771,-121.836675
4867750500,2019-08-11,45.337402,-121.730984
4867695033,2024-05-12,45.761768,-123.472711
4867691933,2023-07-16,45.529166,-116.46425
4863837422,2021-08-28,51.751076,-124.672806
4863700216,2020-07-04,44.511556,-121.809348
4863553484,2020-08-24,44.399613,-122.093149
4863480684,2020-06-23,43.089072,-122.547792
4863355362,2021-08-28,51.751382,-124.672663
4855552691,2020-08-29,42.330736,-122.276089
4855536670,2020-08-29,42.567905,-122.19233
4855444292,2020-08-20,44.615801,-122.035073
4855259414,2020-08-19,45.317025,-121.744475
4855217185,2020-10-01,42.917641,-122.433677
4855184414,2020-08-29,42.566987,-122.191108
4855175790,2020-08-03,45.407833,-121.448988
4855169025,2020-08-14,45.125349,-121.945059
4855146187,2020-07-11,45.222453,-121.686239
4855113931,2020-07-31,45.828491,-117.963697
4855050039,2020-08-14,44.320899,-118.673283
4855011001,2020-07-24,45.280997,-117.208183
4854966526,2020-07-11,45.222425,-121.691894
4854954866,2022-06-22,41.042769,-122.808639
4854932730,2020-07-19,44.319092,-118.674725
4854890738,2020-08-05,45.529799,-122.088539
4854866811,2020-07-18,42.572159,-122.203412
4854848988,2024-04-29,49.604156,-117.126072
4852705271,2021-07-24,42.56917,-122.195598
4852697735,2021-07-25,46.941027,-121.37213
4852690530,2021-05-31,45.464533,-121.673473
4852681329,2016-08-13,45.552814,-121.833611
4852675679,2021-08-24,44.651264,-118.525156
4852663395,2021-09-06,45.434956,-121.722502
4852663378,2021-07-19,45.30372,-121.674519
4852661438,2021-07-27,45.274197,-121.73783
4852660615,2021-07-24,45.305073,-117.397202
4852648618,2021-08-09,45.681122,-118.091178
4852636642,2021-06-27,42.251242,-122.231125
4852622816,2021-09-06,45.233937,-117.235445
4852622803,2021-07-26,45.396625,-121.754674
4852576004,2021-07-20,45.106452,-121.786881
4852472399,2019-07-19,52.611303,-122.251288
4852390499,2021-07-12,45.271901,-121.740723
4852369732,2021-08-22,44.367255,-121.900987
4852361585,2021-07-17,45.098903,-121.75418
4852345160,2021-05-31,45.462385,-121.686251
4852330853,2021-08-21,45.340272,-121.748253
4852286930,2021-07-19,45.301117,-121.773521
4852284531,2022-08-20,47.40677,-121.598588
4852266262,2021-08-10,45.403217,-121.779747
4852199179,2021-07-10,43.950932,-121.823609
4852190021,2021-08-22,45.331537,-121.658387
4852152547,2021-06-13,44.301693,-122.126424
4852098228,2021-08-01,44.293063,-121.954825
4852072413,2021-07-31,43.457712,-122.124986
4852066179,2021-08-23,44.046039,-121.598953
4852022688,2021-08-06,42.31549,-122.26272
4851916379,2018-07-28,45.638003,-110.913467
4851864296,2021-07-25,45.063286,-116.929451
4851785087,2021-08-17,44.038967,-121.731888
4851748914,2021-08-03,44.578933,-121.760217
4851228143,1917-08-24,42.071158,-123.257176
4847069643,2018-08-11,44.27784,-122.138127
4846996735,2021-10-19,44.277614,-122.137415
4846927754,2017-06-28,44.281073,-122.143263
4846857746,2014-07-07,44.277705,-122.137522
4846779563,2021-07-30,44.138977,-121.732787
4846754582,2014-09-04,44.281205,-122.143183
4846743657,2021-09-20,43.275127,-122.750099
4846735504,2020-06-12,44.534744,-122.077285
4607390657,2023-09-15,49.007008,-114.023736
4607373483,2021-06-26,47.067669,-114.447112
4607334813,2022-07-02,45.075868,-117.394718
4607302934,2016-09-02,44.280506,-122.14639
4607298598,2018-09-29,44.280962,-122.143338
4607236041,2019-08-26,44.277955,-122.138843
4607171617,2019-08-09,44.280693,-122.144468
4607036994,2018-08-10,44.277821,-122.137982
4606918058,2022-06-03,45.541328,-118.462678
4606850117,2022-06-13,44.344805,-122.000136
4606561247,2022-07-01,44.808832,-118.211988
4606561077,2014-08-05,44.281175,-122.143758
4606550593,2017-07-20,44.277617,-122.137385
4606548816,2021-07-28,44.277807,-122.138963
4606548815,2018-08-05,44.277503,-122.137043
4606537828,2017-07-19,44.280936,-122.146445
4606533045,2014-08-22,44.278072,-122.139555
4606533044,2014-08-13,44.281372,-122.143292
4606524930,2020-08-12,44.277987,-122.139335
4606524081,2016-09-16,44.280503,-122.1464
4606519035,2022-05-13,44.25819,-122.040327
4606512568,2021-09-11,44.277697,-122.137571
4600048119,2023-08-18,49.0571,-114.06
4600017752,2022-08-06,45.238681,-121.678021
4600002661,2022-07-09,45.267025,-121.739288
4599944744,2022-08-13,43.248894,-122.227783
4599931144,2023-08-28,51.0475,-118.144
4599866614,2023-09-12,43.227641,-122.597179
4599798721,2022-07-22,45.262244,-121.592883
4599787762,2022-08-13,45.343719,-121.751587
4599749825,2021-07-20,54.376706,-119.810751
4599718886,2023-05-20,47.50697,-121.739053
4597525015,2009-08-23,48.492481,-114.349921
4597322378,2023-09-09,49.373092,-122.955367
4597236187,2023-07-04,48.50285,-114.332336
4597212878,2022-08-26,45.338079,-121.667787
4597207889,2022-08-26,45.333914,-121.662966
4596794825,2022-08-15,43.704709,-121.932091
4596755854,2022-09-19,49.405658,-123.19513
4596751730,2020-07-20,49.034656,-120.898483
4596746853,2022-08-26,45.338202,-121.668292
4596739188,2023-07-18,48.62515,-114.026436
4535886846,2023-07-28,49.603858,-116.79277
4535625947,2023-09-25,45.693558,-113.950613
4528305914,2018-09-05,46.302141,-115.240762
4528279692,2023-07-14,48.387371,-114.017159
4528234036,2018-09-06,46.247708,-115.210448
4528224323,2018-05-12,46.426868,-115.131979
4528158741,2022-09-25,50.661291,-115.04846
4528143319,2023-09-15,49.023461,-114.065347
4528040331,2023-10-01,47.602344,-114.870986
4527985355,2023-07-03,47.599353,-114.867369
4527980959,2018-09-05,46.302151,-115.240757
4525343983,2013-09-15,47.664942,-113.94838
4525040825,2022-10-07,44.32451,-118.671725
4524950979,2022-10-07,44.32451,-118.671725
4524936983,2022-10-07,44.32451,-118.671725
4524936978,2022-10-04,45.2653,-121.595886
4524925038,2022-10-07,44.324418,-118.671867
4524921976,2022-09-11,45.242008,-121.575447
4524921017,2022-10-06,45.842117,-117.945528
4524887990,2022-10-07,44.342637,-118.656622
4522566961,2023-05-20,45.424676,-118.29182
4522563438,2014-08-03,45.098736,-116.012595
4522545925,2023-06-02,42.207902,-123.391832
4522526354,2020-06-15,41.041645,-122.809295
4522500615,2022-08-13,47.912331,-117.109906
4522481860,2021-06-14,44.400611,-122.128058
4522474899,2023-05-25,45.429897,-121.797403
4522464876,2022-08-21,44.281307,-122.143269
4522459456,2014-08-03,45.098736,-116.012595
4522437580,2022-11-26,45.216325,-121.687783
4519154314,2023-07-16,42.261694,-122.289646
4519151533,2023-08-20,47.927792,-113.5458
4519144759,2023-07-26,43.964539,-121.883817
4518981808,2023-05-29,54.271336,-118.038636
4518980503,2021-06-22,49.018878,-114.016556
4518944462,2021-08-23,50.134749,-122.392134
4516783093,2023-06-13,45.42695,-121.796494
4516749525,2023-10-18,45.322574,-121.633924
4516739199,2023-08-19,45.271613,-117.14317
4516726581,2023-07-10,45.442746,-121.728512
4516697833,2023-08-29,45.256512,-121.552545
4516694846,2023-07-21,45.264537,-117.218195
4516691938,2023-08-02,45.266207,-117.217038
4516676703,2023-07-30,45.319516,-121.629751
4516633557,2021-08-12,45.345863,-121.745697
4516614544,2023-08-29,45.319825,-121.636572
4516614459,2023-07-08,45.2203,-122.024169
4516610954,2023-08-14,45.04806,-117.098563
4516608048,2023-08-06,42.380405,-122.235082
4516607859,2023-07-27,45.331933,-117.406978
4516594661,2023-08-01,45.337185,-121.625992
4516594532,2023-07-23,45.331545,-121.717463
4516591186,2023-08-19,45.353446,-121.746273
4516591046,2023-08-11,45.262153,-117.391367
4516590577,2023-07-15,44.816582,-118.667573
4516566173,2023-09-13,45.287842,-118.529862
4516565941,2023-08-10,42.336133,-122.266944
4516565650,2023-07-09,44.268105,-122.307
4516556283,2023-06-30,44.356138,-121.994837
4516481537,2023-10-17,44.37757,-121.996928
4516458601,2023-07-25,45.437839,-121.491385
4516458593,2023-07-25,44.683357,-121.849815
4516436824,2023-07-23,44.399078,-121.85006
4516433788,2023-09-13,45.23556,-117.232992
4516433694,2023-08-22,43.883069,-121.945283
4516418338,2022-10-16,44.318752,-118.675768
4516360353,2018-08-30,45.29912,-121.79851
4516356994,2022-06-26,45.297914,-121.792014
4516353694,2023-08-22,43.865936,-121.953711
4516309817,2023-08-13,44.547752,-121.880491
4516308648,2023-07-08,45.232083,-122.00925
4516307302,2023-06-24,45.532528,-122.072089
4516306569,2023-08-19,44.629077,-121.828674
4516297506,2023-07-04,44.332405,-118.664277
4516285525,2023-08-02,42.292263,-122.275063
4516251263,2023-06-22,44.413233,-122.086058
4516238196,2023-08-10,42.279956,-122.269767
4516230319,2023-07-04,44.341793,-118.657548
4516227749,2023-08-11,45.25832,-117.395463
4516225789,2023-08-14,45.048523,-117.098548
4516225746,2023-08-11,45.259073,-117.395245
4516218115,2023-08-11,45.257167,-117.394472
4516212423,2023-06-24,42.666737,-122.219458
4516211124,2023-09-12,42.903907,-122.160981
4516208958,2021-10-16,44.511775,-121.817178
4516207798,2023-07-27,45.341833,-117.411165
4516205837,2023-08-11,45.257968,-117.392252
4516203616,2023-09-09,42.443989,-122.244347
4516203594,2023-09-07,45.297662,-121.793922
4516197557,2023-07-10,45.442274,-121.726005
4516196589,2023-08-22,43.865008,-121.954178
4516194017,2023-08-10,45.326051,-121.659618
4516193551,2023-07-14,45.538807,-118.462523
4516193550,2023-07-14,45.538553,-118.463983
4516191366,2023-06-24,42.676188,-122.191898
4516149146,2022-07-29,45.200256,-121.706619
4516145441,2019-07-19,44.346481,-118.664735
4512222375,2023-10-14,43.583916,-122.041482
4512222373,2023-10-14,45.532447,-122.088128
4512221409,2023-08-13,44.039356,-121.733238
4512207446,2023-10-14,44.346363,-121.999138
4512189093,2023-08-04,45.272472,-121.736931
4512171443,2023-10-17,44.377538,-121.996954
4512165136,2023-07-27,44.886187,-121.743706
4512165113,2023-08-05,44.971613,-122.30538
4512159115,2023-08-14,45.357613,-121.641826
4512155184,2023-08-13,44.370117,-122.307013
4512129255,2023-09-17,42.550497,-122.228309
4512128275,2023-09-20,45.39943,-121.677055
4512087686,2022-07-31,54.736568,-127.17763
4512051297,2023-10-14,44.280664,-121.828039
4512047257,2023-09-12,45.000496,-121.718267
4510371309,2019-08-03,48.99534,-123.8161
4510367382,2023-06-09,49.18203,-119.098984
4510319324,2023-06-17,52.853553,-119.205092
4510313210,2023-09-25,51.252603,-117.453563
4510312113,2023-08-18,49.597471,-123.622026
4510310408,2020-09-10,49.760103,-123.051742
4510310296,2023-06-26,50.875427,-121.731972
4510309181,2023-09-10,49.37357,-122.94165
4510308183,2023-09-10,49.371853,-122.94362
4510305292,2023-06-09,49.179005,-119.110359
4510304710,2022-06-29,49.37649,-123.187547
4510299299,2023-06-09,49.182552,-119.097694
4510298308,2017-09-04,49.395363,-123.179493
4510297580,2021-06-25,49.399281,-123.211211
4510291218,2023-07-19,54.862907,-126.76474
4510284175,2023-08-22,49.390062,-123.079825
4510284143,2023-08-12,51.245872,-117.500878
4510281097,2023-08-19,50.11825,-122.947233
4510269052,2023-08-19,51.32165,-117.524847
4510264116,2023-08-10,49.728325,-125.311692
4510258112,2023-08-18,49.597471,-123.622026
4510236104,2023-08-11,49.829772,-125.839563
4510233059,2023-08-11,51.257238,-117.490425
4510227056,2023-08-02,49.608237,-123.606615
4510222141,2023-08-11,49.824933,-125.83812
4510219138,2023-06-09,49.176308,-119.102882
4510219121,2023-09-04,49.234626,-125.307455
4510215176,2023-09-07,51.25182,-117.450592
4510213147,2023-07-10,50.934383,-118.13948
4510206114,2023-08-13,51.22357,-117.470803
4510201260,2023-07-19,54.875813,-126.813934
4510201104,2023-08-11,49.82778,-125.836555
4510129360,2023-07-22,57.467995,-130.246307
4510061541,2021-09-06,49.411866,-123.205422
4510056114,2023-08-17,51.481828,-116.438954
4510054206,2023-10-09,54.614637,-120.638625
4510054193,2023-08-22,49.41819,-119.898158
4510053102,2023-08-18,49.597471,-123.622026
4510043116,2023-08-18,49.597471,-123.622026
4510043115,2023-08-16,49.610005,-123.609176
4510039683,2022-07-22,49.952213,-123.068069
4510030156,2023-09-02,49.852906,-125.876245
4510025501,2021-07-24,49.399315,-123.211509
4510015171,2023-09-01,56.487669,-130.26938
4510013187,2023-09-02,49.856758,-125.872039
4510012116,2023-09-04,49.236172,-125.319498
4510011165,2023-09-10,49.373737,-122.94164
4510010194,2023-09-25,51.252903,-117.455648
4510009127,2023-08-19,54.911747,-126.885383
4510004099,2023-08-24,55.818232,-122.259531
4510003213,2023-07-22,57.466938,-130.243942
4510000214,2023-09-09,56.761212,-130.256202
4509999210,2023-09-25,51.253038,-117.454748
4509998096,2023-08-01,52.092994,-120.19768
4507847126,2023-09-17,49.009525,-113.83892
4507845182,2023-09-18,51.089703,-115.84762
4507844059,2023-08-14,51.299575,-116.073272
4507807130,2023-09-18,51.415876,-116.247822
4507793141,2023-09-17,49.005629,-113.840275
4507785167,2023-09-17,49.000133,-113.838478
4507753139,2023-09-17,49.004329,-113.84114
4507643728,2019-09-02,43.580079,-122.149287
4507602142,2023-10-07,49.608662,-114.35318
4507592955,2023-07-18,49.025741,-114.052505
4507578061,2012-08-20,44.984028,-115.935473
4507565015,2023-07-18,44.932178,-116.084611
4507562154,2023-09-18,51.415291,-116.250387
4506487791,2023-08-21,43.772579,-110.741884
4500878997,2023-06-18,46.125399,-117.389518
4500763351,2023-08-13,56.16922,-130.050322
4500756385,2019-07-20,49.61294,-117.001557
4500744380,2019-07-17,50.358092,-119.108261
4500738914,2022-09-25,50.226021,-116.936194
4500738081,2022-08-01,50.485283,-118.445525
4500733745,2017-08-03,52.848188,-118.079641
4500730603,2021-05-23,54.051789,-123.16098
4500729776,2022-06-02,49.809858,-116.85472
4500722856,2022-07-11,49.464765,-117.169937
4500722630,2009-08-29,49.491238,-117.299925
4500714761,2021-07-07,50.489415,-118.431984
4500685371,2019-07-01,49.678688,-116.824684
4500668806,2022-06-18,49.647277,-116.875564
4500668621,2021-07-16,49.583518,-117.229416
4500666621,2021-06-26,49.479467,-117.302763
4500657462,2020-06-10,49.47985,-117.302191
4500651907,2022-08-04,50.509659,-118.259216
4500629127,2023-08-19,45.967531,-121.651454
4500505360,2019-06-30,49.636437,-116.86747
4500474379,2019-08-04,49.860175,-116.827514
4500473675,2021-08-10,49.629312,-116.86199
4500471366,2019-07-01,49.675691,-116.824338
4500470882,2022-07-30,50.361725,-119.106369
4500469450,2020-05-24,49.507458,-117.31327
4500467378,2019-07-20,49.606582,-117.125598
4500458363,2019-07-01,49.675287,-116.822703
4500455154,2023-05-29,50.504895,-118.32083
4500453629,2021-06-03,49.455557,-117.166188
4465626664,2022-07-29,48.786411,-117.095939
4465593529,2021-09-12,55.522597,-124.596078
4465535877,2023-06-05,54.734592,-127.216995
4465414370,2023-09-18,51.415882,-116.248249
4458601074,2023-09-02,45.755797,-122.242897
4458590656,2021-08-27,42.017533,-123.457073
4458579027,2023-07-23,45.670558,-123.48172
4458324494,2021-08-10,42.475883,-122.280022
4453967573,2022-08-26,49.461951,-123.532249
4453942142,2023-10-23,44.375586,-121.993994
4453849810,2023-06-27,49.919933,-122.970283
4453847565,2022-08-20,49.833508,-123.121392
4453681392,2020-08-09,45.099657,-115.322991
4442723206,2023-07-12,52.682959,-118.05131
4442639076,2023-07-19,54.86293,-126.766037
4442617014,2023-07-19,54.872768,-126.807938
4442535272,2023-06-17,52.853531,-119.205092
4442401041,2023-07-19,54.873089,-126.807693
4442379105,2023-07-18,49.033798,-113.927238
4442375833,2023-08-08,45.309472,-121.393203
4442358299,2023-06-09,49.179005,-119.110359
4440899436,2021-07-01,49.461944,-125.521111
4440848418,2021-07-20,49.682222,-125.265
4440832595,2022-07-30,50.36274,-119.106827
4440830203,2023-07-07,49.762853,-117.461433
4440829434,2021-06-25,49.685285,-125.531416
4440781136,2023-07-19,54.864109,-126.77005
4440649276,2023-07-15,49.289879,-114.428365
4440633238,2023-07-07,49.763022,-117.460703
4440631123,2023-07-07,49.762958,-117.461569
4438774496,2021-08-29,55.015633,-121.610935
4438682866,2023-07-29,46.155961,-122.281538
4438680181,2023-10-16,50.116989,-119.294975
4438642221,2023-07-22,57.467403,-130.245026
4436388397,2023-10-18,45.322248,-121.63307
4436086528,2022-07-23,54.370953,-128.57138
4431181092,2023-10-08,45.967063,-121.663863
4431178170,2023-07-29,47.682781,-116.455115
4431169828,2023-09-10,46.162527,-117.76388
4431128617,2023-10-15,49.659612,-116.014756
4431109590,2023-10-15,49.658737,-116.020722
4430942724,2023-07-26,49.490296,-115.090949
4430933603,2023-07-05,44.348076,-121.997356
4430908642,2023-07-20,43.881866,-121.951271
4430906797,2016-09-02,44.277894,-122.13984
4430891985,2022-08-27,43.693303,-122.045203
4430884644,2021-07-31,43.829297,-121.834817
4430870998,2021-08-03,43.399605,-122.434809
4430846666,2021-08-21,43.658205,-122.106728
4430551824,2023-10-13,49.31388,-117.653592
4430545953,2023-06-09,49.182064,-119.098656
4430486849,2023-08-06,43.61045,-122.129437
4430476715,2023-07-11,44.400855,-122.14898
4430474320,2023-05-19,44.348945,-121.996178
4430467819,2023-08-06,43.610895,-122.128912
4430436698,2023-07-25,44.497236,-121.882038
4430431393,2023-06-05,43.26289,-122.43052
4430383650,2021-08-21,43.538597,-121.946997
4424655589,2023-10-09,51.039872,-115.972755
4424618498,2023-06-16,49.077897,-120.770846
4421291484,2023-08-22,49.418253,-119.898127
4421212545,2023-09-28,47.972464,-123.491956
4421152717,2023-07-28,47.320673,-112.798486
4421143674,2023-10-01,47.60223,-114.871117
4421137058,2023-06-09,49.182484,-119.097816
4421136081,2023-06-09,49.182037,-119.098885
4420986872,2023-06-09,49.180779,-119.104034
4420940738,2023-09-24,47.367603,-121.35363
4420937853,2023-06-09,49.175636,-119.101028
4420915187,2023-09-22,46.021695,-121.789086
4420895924,2023-09-24,49.02662,-114.068025
4420809511,2023-07-13,49.721619,-118.926619
4420760821,2023-06-16,49.063484,-120.832649
4420708404,2023-06-07,49.045008,-119.049179
441858188,2008-07-12,46.51036,-113.73225
441858172,2008-09-06,47.302983,-121.55733
441858155,1993-06-13,48.0074736,-121.7304882
441858141,2007-08-04,48.893983,-121.51145
441858140,2006-07-09,47.444083,-120.94285
441858116,2005-07-09,47.67363,-115.364753
441858111,2006-06-28,48.310278,-120.636944
441858030,1941-07-08,50.9692628,-118.1092086
441858029,1940-07-15,46.79466,-121.25527
441858027,1933-08-13,45.0430227,-121.2154207
441858009,1967-07-26,49.7683,-125.002
441857992,1944-05-26,46.214405,-117.60167
441857947,1955-07-15,47.305486,-115.9583164
441857884,1902-07-19,47.65889,-117.425
441857883,1894-07-21,45.96914,-121.66043
441857882,1902-07-21,46.20255,-121.4908
441857881,1885-06-29,46.2024014,-121.490955
441857880,1902-07-21,46.20255,-121.4908
441857879,1939-05-27,47.32944,-121.37167
441857878,1934-06-20,47.39194,-121.14361
441857877,1883-06-26,46.2024014,-121.490955
441857876,1894-07-21,45.96914,-121.66043
441857875,1944-01-01,46.8522029,-121.7575158
441857874,1944-01-01,46.8535,-121.7017
441857873,1935-06-16,46.87222,-121.51444
441857872,1907-08-02,47.7031297,-123.522704
441857871,1942-08-21,48.335874,-120.696192
441857870,1918-07-20,42.931692,-122.1278905
441857764,1949-07-21,42.6052565,-121.739544
441857762,1933-07-24,48.6174862,-113.7608851
441857760,1942-06-10,48.6174862,-113.7608851
441857758,1935-09-06,47.98167,-123.60139
441857755,1896-06-19,46.8522029,-121.7575158
441857751,1933-08-13,45.5311636,-121.6475587
441857750,1938-07-28,39.7010128,-105.177821
441857749,1939-06-22,43.8194838,-121.1669662
441857748,1936-05-02,46.8171611,-116.693441
441857747,1949-08-12,47.527129,-115.734133
441857746,1938-07-28,39.7010128,-105.177821
441857743,1938-06-20,41.6528,-123.7283
441857741,1971-07-18,42.95111,-111.42556
441857736,1943-06-19,48.200171,-116.90305
441857733,1943-01-01,47.74698,-121.0929
441857732,1994-07-08,48.666667,-116.816667
441857731,1950-07-21,45.5582608,-117.1990173
441857730,1958-07-03,47.366364,-115.80417
441857729,1997-09-12,42.3405,-111.571333
441857728,1938-05-14,48.6095345,-116.8785119
441857727,1946-07-09,46.8701049,-113.995267
441857726,1947-07-12,45.5027347,-110.52981
441857725,1946-07-02,45.461427,-114.31858
441857724,1938-07-02,47.305486,-115.9583164
441857723,1949-06-27,45.5027347,-110.52981
441857722,1949-06-29,42.3554368,-123.5602707
441857721,1949-07-10,42.3554368,-123.5602707
441857719,1944-05-30,44.91167,-116.125
441857718,1948-07-12,47.7142864,-114.1204325
441857717,1948-07-10,46.8701049,-113.995267
441857716,1939-06-17,48.3039,-117.2667
441857714,1941-07-01,56.2530979,-3.2079837
441857713,1940-07-28,54.4954309,-122.6801132
441857712,1999-07-12,42.3575,-111.554167
441857711,1951-07-09,47.43972,-115.99556
441857710,1951-07-15,45.91278,-115.06111
441857709,1940-07-22,55.3811151,-125.8431332
441857708,1951-07-15,45.91278,-115.06111
441857707,1955-07-13,46.8701049,-113.995267
441857706,1941-07-01,50.5360865,-119.4982558
441857705,1938-07-02,47.305486,-115.9583164
441857704,1945-07-23,45.1708403,-112.9537553
441857703,1963-08-25,49.6422484,-125.7527511
441857702,1949-07-30,49.366667,-122.95
441857701,1949-07-30,49.383333,-122.933333
441857700,1963-06-19,49.5,-126.5
441857699,1949-08-20,50.266667,-121.916667
441857698,1960-08-09,54.0,-127.0
441857697,1929-07-01,44.1755883,-71.6925689
441857696,1936-05-14,48.6095345,-116.8785119
441857695,1945-08-05,45.8729386,-109.9503947
441857694,1945-07-13,46.6305891,-110.8988278
441857693,1970-06-24,46.0757223,-114.1139453
441857692,1945-07-08,46.6305891,-110.8988278
441857691,1948-07-11,46.8701049,-113.995267
441857690,1944-08-16,48.580174,-116.704828
441857689,1938-06-05,46.15444,-115.45611
441857688,1972-06-24,44.91167,-116.125
441857687,1937-05-07,46.0225,-115.89
441857686,1971-07-20,43.16861,-111.08139
441857685,1970-08-18,46.0757223,-114.1139453
441857684,1946-06-28,47.69333,-115.83972
441857683,1946-06-28,47.69333,-115.83972
441857682,1947-07-12,45.5027347,-110.52981
441857681,1970-06-24,46.0757223,-114.1139453
441857680,1949-07-14,49.458442,-120.5046628
441857679,1963-07-06,45.1365314,-116.461307
441857678,2003-07-22,45.166667,-116.198333
441857677,1947-07-13,45.43222,-114.93083
441857676,1938-05-27,46.6347982,-114.5799049
441857675,1899-08-27,46.2024014,-121.490955
441857674,1977-08-22,46.87222,-121.51444
441857673,1948-07-15,46.8701049,-113.995267
441857672,1976-09-29,46.39731,-121.37421
441857671,1944-01-01,47.7458,-121.0896
441857670,1918-09-26,45.2680014,-118.0257466
441857669,1977-08-05,46.371695,-121.461726
441857668,1953-07-23,44.8964425,-122.7203248
441857667,1997-06-28,46.193333,-117.576389
441857666,1936-07-01,42.398015,-122.7540948
441857665,1997-06-27,46.208333,-117.581667
441857664,1953-07-23,44.8964425,-122.7203248
441857663,1931-07-27,47.462899,-120.661069
441857662,1933-08-08,48.51662,-120.76907
441857661,1941-07-11,47.258324,-93.663932
441857660,1953-07-28,44.464824,-119.0565278
441857659,1954-06-04,45.5582608,-117.1990173
441857658,1949-05-22,46.80472,-116.83889
441857657,1938-07-06,45.5311636,-121.6475587
441857656,1949-05-13,46.7325,-116.99917
441857655,1954-07-21,45.30917,-116.55389
441857654,1958-06-08,55.3833731,-122.6125004
441857652,1958-07-03,47.305486,-115.9583164
441857651,1958-07-03,47.25056,-115.80417
441857650,1958-05-23,51.716667,-117.5
441857649,1957-08-08,51.4437488,-116.5316579
441857648,1953-05-28,49.2506985,-120.9310625
441857647,1948-07-21,46.855218,-116.074245
441857646,1949-05-10,46.783659,-116.924494
441857645,1938-08-10,45.2528491,-116.5745319
441857644,1962-06-25,50.566667,-117.4
441857643,1937-07-19,44.67194,-115.83667
441857642,1946-08-15,45.5582608,-117.1990173
441857641,1933-08-23,47.67611,-120.20722
441857640,1937-08-06,46.215278,-122.135556
441857638,1937-08-05,46.19893,-122.18888
441857636,1944-08-03,47.75831,-121.09818
441857635,1933-08-23,47.67611,-120.20722
441857634,1921-08-14,47.7479,-121.09108
441857632,1899-07-30,45.94766,-121.82038
441857472,2005-08-01,46.756117,-121.735783
441857470,2005-07-24,48.379967,-120.58455
441857430,2004-07-11,46.062778,-117.919444
441857425,2002-08-10,47.339167,-121.496389
441857424,2002-08-10,47.339167,-121.496389
441857423,2002-08-10,47.339167,-121.496389
441857422,2002-08-09,47.4873376,-121.8622122
441857421,2002-08-09,47.39,-121.623056
441857402,2002-08-10,48.46,-121.046333
441857394,2002-07-13,48.901553,-121.008936
441857393,2002-07-13,48.921667,-121.135
441857380,2001-08-11,47.32,-121.593056
441857293,1977-07-30,46.371695,-121.461726
441857292,1930-08-13,45.75472,-122.66028
441857291,1936-06-17,47.921111,-117.101667
441857290,1943-09-13,46.078996,-121.68219
441857289,1943-06-06,46.75,-121.81139
441857288,1927-07-08,48.42639,-117.13694
441857287,1921-07-21,48.361367,-120.396064
441857286,1980-09-05,46.5612011,-122.422556
441857285,1944-08-20,47.75831,-121.09818
441857284,1939-05-27,47.32944,-121.37167
441857283,1997-06-28,46.083333,-117.583333
441857282,1948-06-21,48.647499,-118.298573
441857281,1932-06-18,47.99538,-123.46784
441857280,1945-05-26,47.480593,-120.66028
441857230,2004-08-07,48.429733,-120.674313
4417122011,2023-09-24,49.026875,-114.054275
4417115268,2023-09-24,49.027247,-114.054755
4417103446,2023-09-24,49.009286,-114.053489
4417004877,2023-09-11,47.502195,-120.82892
4416934261,2023-06-12,49.13899,-118.185354
4416861159,2023-06-12,49.13848,-118.185068
4416717083,2023-09-21,47.792721,-121.103758
4416696555,2023-08-01,45.889862,-115.469863
4416684983,2023-09-18,46.195903,-122.138
4416670494,2023-09-18,49.389789,-123.221195
4416654464,2023-09-16,47.639951,-116.542214
4416642575,2023-07-22,47.47052,-87.802209
4414278148,2023-09-17,49.01269,-113.847114
4414253654,2023-08-03,46.774632,-121.745858
4414205323,2018-08-16,49.616874,-121.078085
4414170616,2023-08-23,49.946045,-123.06517
4414152978,2023-09-10,49.744446,-117.172417
4414079791,2023-09-09,45.579303,-121.792542
4413974823,2023-09-10,47.59525,-123.27005
4413814328,2023-09-02,49.414295,-123.20372
4413793022,2023-09-08,43.851331,-122.057415
4413778784,2023-08-19,57.093064,-127.234637
4413619083,2023-07-27,48.846752,-121.696819
4413604026,2023-09-08,48.82003,-113.741333
4413513680,2023-08-10,48.020872,-115.883329
4413513466,2022-09-17,47.439053,-121.399879
4413469601,2023-08-26,43.68552,-122.039573
4413446160,2016-08-10,49.488568,-123.567013
4413368919,2023-08-07,43.638975,-122.041945
4413364013,2022-08-31,47.059277,-121.359097
4407556166,2023-09-02,49.42351,-123.205864
4407525895,2023-09-02,49.427928,-123.206926
4407517946,2023-09-02,49.40064,-123.20616
4407478943,2023-09-02,49.426765,-123.20612
4407469873,2023-08-31,47.457144,-121.350623
4407456187,2023-09-03,49.398135,-123.205331
4407433891,2023-09-02,49.423786,-123.20586
4407431938,2023-09-02,49.428467,-123.207149
4407373890,2023-09-02,49.427718,-123.206728
4407245224,2023-09-02,47.371589,-121.173881
4407188344,2015-06-09,47.969175,-123.498478
4407163382,2019-09-20,46.872316,-121.511967
4407136694,2023-07-21,48.504335,-120.724967
4407101863,2023-08-29,51.112458,-116.190895
4407085499,2023-08-14,47.608017,-120.917245
4407082703,2023-07-24,47.5139,-120.827828
4405479893,2023-08-27,46.728539,-87.706384
4405427310,2023-08-21,50.128197,-122.360962
4405417517,2023-08-26,46.887139,-121.521453
4405288537,2023-06-07,46.811795,-109.494707
4405108862,2023-08-21,49.409155,-119.924225
